,Unnamed: 0,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,2,1.0,2016-10-28,20,ORL,@,DET,L (-26),0,8,0,1,0.0,0,0,,0,0,,2,2,4,1,0,0,0,0,0,2.0,2
2,24,25,3.0,2016-12-10,20,ORL,,DEN,L (-8),0,7,1,2,0.5,0,0,,0,0,,0,1,1,0,0,0,0,0,2,1.3,-7
7,33,34,8.0,2016-12-28,20,ORL,,CHO,L (-19),0,6,3,3,1.0,0,0,,0,0,,1,3,4,0,0,0,0,0,6,6.7,9
10,62,63,11.0,2017-03-05,20,ORL,@,WAS,L (-1),0,5,0,1,0.0,0,0,,0,0,,0,1,1,0,0,0,1,0,0,-1.4,7
11,64,65,12.0,2017-03-08,20,ORL,,CHI,W (+7),0,13,0,3,0.0,0,0,,0,0,,0,0,0,0,1,0,0,1,0,-1.5,4
12,65,66,13.0,2017-03-10,20,ORL,@,CHO,L (-40),0,18,2,5,0.4,0,0,,2,2,1.0,1,2,3,0,0,0,0,5,6,2.6,-27
14,68,69,15.0,2017-03-16,20,ORL,@,GSW,L (-30),0,7,1,3,0.333,0,0,,0,0,,2,3,5,1,0,0,0,1,2,2.9,4
15,72,73,16.0,2017-03-24,20,ORL,,DET,W (+28),0,6,0,0,,0,0,,1,2,0.5,1,3,4,0,0,2,0,3,1,2.4,-2
17,78,79,18.0,2017-04-06,20,ORL,,BRK,W (+8),0,9,0,4,0.0,0,0,,0,0,,2,2,4,1,0,1,1,2,0,-1.2,-10
18,81,82,19.0,2017-04-12,20,ORL,,DET,W (+4),0,9,1,2,0.5,0,0,,0,0,,0,1,1,0,0,1,1,3,2,-0.2,-6
