,Unnamed: 0,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,2,2.0,2012-11-04,21,PHI,@,NYK,L (-16),0,11,0,5,0.0,0,1,0.0,0,0,,0,0,0,2,0,0,0,1,0,-2.5,-13
5,12,13,6.0,2012-11-24,21,PHI,,OKC,L (-7),0,6,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.7,-4
6,13,14,7.0,2012-11-25,21,PHI,,PHO,W (+3),0,7,3,7,0.429,1,3,0.333,0,0,,0,0,0,0,0,0,0,1,7,2.9,-4
7,14,15,8.0,2012-11-27,21,PHI,,DAL,W (+2),0,13,2,8,0.25,2,3,0.667,4,4,1.0,0,1,1,0,0,0,0,2,10,4.7,-5
8,15,16,9.0,2012-11-30,21,PHI,@,CHA,W (+6),0,11,2,5,0.4,1,3,0.333,0,0,,0,0,0,2,0,0,1,1,5,2.3,-8
9,16,17,10.0,2012-12-01,21,PHI,@,CHI,L (-5),0,9,0,3,0.0,0,1,0.0,2,2,1.0,0,0,0,0,0,0,1,2,2,-1.9,-8
10,17,18,11.0,2012-12-04,21,PHI,,MIN,L (-17),0,14,1,6,0.167,0,2,0.0,0,0,,0,0,0,2,0,0,1,1,2,-1.8,-1
11,19,20,12.0,2012-12-08,21,PHI,@,BOS,L (-13),0,10,2,4,0.5,0,1,0.0,3,4,0.75,0,1,1,1,1,0,0,0,7,6.6,-3
14,22,23,15.0,2012-12-14,21,PHI,@,IND,L (-10),0,11,0,4,0.0,0,3,0.0,0,0,,0,0,0,2,0,0,2,2,0,-4.2,0
16,24,25,17.0,2012-12-18,21,PHI,@,DAL,L (-7),0,21,1,7,0.143,1,5,0.2,0,0,,0,1,1,9,0,0,0,3,3,3.9,2
17,25,26,18.0,2012-12-19,21,PHI,@,HOU,L (-22),1,14,1,5,0.2,0,1,0.0,0,0,,1,0,1,0,2,0,1,0,2,0.6,-11
19,34,35,20.0,2013-01-05,21,PHI,@,SAS,L (-23),0,8,2,3,0.667,0,1,0.0,2,2,1.0,0,0,0,0,0,0,1,0,6,3.7,-3
20,35,36,21.0,2013-01-08,21,PHI,,BRK,L (-20),0,9,3,6,0.5,0,0,,1,2,0.5,0,1,1,0,0,0,1,1,7,2.5,1
21,39,40,22.0,2013-03-10,21,LAC,,DET,W (+32),0,11,1,3,0.333,0,0,,0,0,,0,0,0,5,2,0,0,5,2,3.8,-1
23,43,44,24.0,2013-03-20,21,LAC,,PHI,W (+29),0,17,3,6,0.5,1,2,0.5,2,2,1.0,0,0,0,2,1,0,1,2,9,6.6,13
28,54,38,2.0,2014-01-10,22,LAC,,LAL,W (+36),0,6,1,1,1.0,0,0,,0,0,,0,2,2,1,2,0,0,3,2,3.8,-6
