,Unnamed: 0,Date,tweets,Unnamed: 0.1,Unnamed: 0.1.1,Rk,G,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,emotion
0,0,2015-11-18,You good @MadBuckets ? Lol u almost fell haha,3,11,12,4.0,23,IND,@,PHI,W (+27),0,21,1,8,0.125,0,2,0.0,2,2,1.0,0,1,1,3,2,0,2,0,4,1.2,-2,1
1,1,2016-01-04,Miami!!!👌🏽👌🏽👌🏽👌🏽,11,33,34,12.0,23,IND,@,MIA,L (-3),0,11,1,5,0.2,0,0,,1,2,0.5,1,5,6,2,0,0,0,0,3,3.1,-4,0
2,2,2016-01-17,God is in control!! #GodsPlan,15,40,41,16.0,23,IND,@,DEN,L (-3),0,18,7,11,0.636,0,0,,1,1,1.0,0,1,1,7,0,0,1,1,15,13.9,6,1
3,3,2016-01-19,#Godsplan Phoenix✈️✈️✈️✈️,16,41,42,17.0,23,IND,@,PHO,W (+3),0,19,4,10,0.4,1,2,0.5,2,3,0.667,0,3,3,5,2,0,2,1,11,9.2,8,0
4,4,2016-01-28,I know my bro @Original_Turner should of made that Rising star list. Keep Ya head up bro We will show who are the best rookies this year!!🔋🔋,20,45,46,21.0,23,IND,,ATL,W (+19),0,8,0,3,0.0,0,0,,2,2,1.0,0,1,1,1,1,0,1,1,2,0.5,7,0
5,5,2016-01-30,Sccooo Ducks🔋🔋,21,46,47,22.0,23,IND,,DEN,W (+4),0,13,3,6,0.5,1,3,0.333,0,0,,1,2,3,1,0,0,0,0,7,6.0,0,0
6,6,2016-03-13,"Dem Ducks up to Something!! I like are chances on winning the NCAA tourney this year. I know I'm about to here the haters, but Scooo Ducks",33,65,66,34.0,23,IND,@,ATL,L (-29),0,16,1,6,0.167,0,1,0.0,0,0,,0,3,3,4,1,0,1,3,2,0.7,-1,0
7,7,2016-03-15,Great 6 mile run!!!🔋🔋🔋🔋🔋,34,66,67,35.0,23,IND,,BOS,W (+5),0,9,2,4,0.5,1,1,1.0,0,0,,0,3,3,1,0,0,0,0,5,4.6,2,1
8,8,2016-10-28,New York 💉,46,88,2,2.0,24,IND,@,BRK,L (-9),0,13,2,6,0.333,1,1,1.0,1,2,0.5,0,2,2,1,0,0,0,2,6,2.7,-2,0
9,9,2016-10-29,GameDay #LetsgoPacers,47,89,3,3.0,24,IND,@,CHI,L (-17),0,20,4,7,0.571,2,3,0.667,1,1,1.0,0,2,2,3,0,0,0,0,11,10.4,-5,0
10,10,2017-12-26,Merry Christmas from the Young family!! https://t.co/XF6IV8QM79,95,200,34,18.0,25,IND,@,DET,L (-24),0,7,1,3,0.333,0,0,,1,1,1.0,0,1,1,2,0,0,0,0,3,3.0,-2,0
11,11,2017-12-26,Merry Christmas!! https://t.co/5rRALv4cQf,95,200,34,18.0,25,IND,@,DET,L (-24),0,7,1,3,0.333,0,0,,1,1,1.0,0,1,1,2,0,0,0,0,3,3.0,-2,0
12,12,2017-12-29,WE WILL BOUNCE BACK!!,97,202,36,20.0,25,IND,@,CHI,L (-12),0,12,3,6,0.5,1,3,0.333,0,0,,1,1,2,0,0,1,0,1,7,5.3,-16,1
13,13,2018-01-08,Good lift today with Brodie!! https://t.co/idzu0K5nQW,101,206,40,24.0,25,IND,,MIL,W (+13),0,13,1,4,0.25,1,2,0.5,2,2,1.0,0,3,3,2,0,0,0,0,5,4.9,2,0
