,Unnamed: 0,Date,tweets,Unnamed: 0.1,Unnamed: 0.1.1,Rk,G,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,emotion
0,0,2012-10-30,I thing about all of you. I hope everything will be Ok #Sandy,0,0,1,1.0,22,WAS,@,CLE,L (-10),0,21,3,4,0.75,0,0,,1,4,0.25,3,1,4,1,0,1,1,3,7,5.8,-2,0
1,1,2012-11-03,Tomorow we've got the first home game.Looking forward to the atmosphere.,1,1,2,2.0,22,WAS,,BOS,L (-3),0,22,2,5,0.4,0,0,,0,0,,2,2,4,3,2,0,1,2,4,5.6,5,0
2,2,2012-11-09,"Home, sweet home!",3,3,4,4.0,22,WAS,,MIL,L (-10),0,11,2,3,0.667,0,0,,0,1,0.0,0,0,0,0,1,0,0,4,4,1.7,-12,1
3,3,2012-11-09,Late afternoon at Georgetown! 👍 http://t.co/NOMrDhrb,3,3,4,4.0,22,WAS,,MIL,L (-10),0,11,2,3,0.667,0,0,,0,1,0.0,0,0,0,0,1,0,0,4,4,1.7,-12,0
4,4,2012-11-13,Partizan Belgrade lost the important game and I wanted to express my support..,5,5,6,6.0,22,WAS,@,CHA,L (-16),0,10,0,0,,0,0,,0,4,0.0,0,2,2,0,0,1,0,3,0,-1.5,8,-1
5,5,2012-11-13,Apologies to all of my English speaking fans that I tweet mostly in Srbian today.,5,5,6,6.0,22,WAS,@,CHA,L (-16),0,10,0,0,,0,0,,0,4,0.0,0,2,2,0,0,1,0,3,0,-1.5,8,-1
6,6,2012-11-13,Hvala na podrsci Grobari!! Najbolji ste.,5,5,6,6.0,22,WAS,@,CHA,L (-16),0,10,0,0,,0,0,,0,4,0.0,0,2,2,0,0,1,0,3,0,-1.5,8,0
7,7,2012-11-13,Idemo dalje!! http://t.co/mA3qSwC9,5,5,6,6.0,22,WAS,@,CHA,L (-16),0,10,0,0,,0,0,,0,4,0.0,0,2,2,0,0,1,0,3,0,-1.5,8,0
8,8,2012-11-14,"It's a great feeling to have such a huge support. Thank you all!- ""it's gonna come""",6,6,7,7.0,22,WAS,@,DAL,L (-6),0,16,0,1,0.0,0,0,,0,0,,0,2,2,0,0,0,0,4,0,-1.7,14,1
9,9,2012-11-17,"Hi today, is the last chance to enter a sweepstakes for a Nike backpack! GOOD LUCK. http://t.co/lvGfVpMt",7,7,8,8.0,22,WAS,,UTA,L (-7),1,22,2,6,0.333,0,0,,1,2,0.5,3,2,5,2,0,2,2,2,5,3.9,11,0
10,10,2012-11-19,Czech team Berdych-Stepanek won Davis cup!!! There you go guys:-&gt; congrats!!!!,8,8,9,9.0,22,WAS,,IND,L (-7),1,22,2,4,0.5,0,0,,1,1,1.0,2,0,2,1,0,0,1,3,5,2.9,6,1
11,11,2012-11-21,Landed in Atl!✈,9,9,10,10.0,22,WAS,@,ATL,L (-1),1,8,0,1,0.0,0,0,,0,0,,1,2,3,0,0,0,1,4,0,-2.0,-4,0
12,12,2012-11-21,Good morning!,9,9,10,10.0,22,WAS,@,ATL,L (-1),1,8,0,1,0.0,0,0,,0,0,,1,2,3,0,0,0,1,4,0,-2.0,-4,1
13,13,2012-11-30,Feels good to have W. lets get another one. :),13,13,14,14.0,22,WAS,@,NYK,L (-21),0,6,0,0,,0,0,,0,0,,0,1,1,0,1,0,0,0,0,1.3,-2,1
14,14,2012-12-26,Santa was good with me. #latest technology in mobile phones http://t.co/nWzkm80T,18,25,26,19.0,22,WAS,,CLE,L (-3),0,21,1,2,0.5,0,1,0.0,0,2,0.0,2,4,6,1,0,0,1,4,2,0.9,-11,0
15,15,2013-01-01,Happy New Year and thanks for support everyone! God bless you. http://t.co/I8Fd3NCB,21,28,29,22.0,22,WAS,,DAL,L (-9),0,16,1,2,0.5,0,0,,0,0,,0,4,4,0,0,0,0,1,2,1.8,-2,1
16,16,2013-01-04,Check out JANuary: http://t.co/N6bmy2CZ via @razoo,23,30,31,24.0,22,WAS,,BRK,L (-2),0,13,1,2,0.5,0,0,,1,4,0.25,0,0,0,0,0,2,0,3,3,1.0,-4,0
