,Unnamed: 0,Date,tweets,Unnamed: 0.1,Unnamed: 0.1.1,Rk,G,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,emotion
0,0,2016-02-28,Big win for my @Runnin_Utes !! Proud of y'all 😎,16,21,58,17.0,23,TOR,@,DET,L (-13),0,31,3,8,0.375,2,4,0.5,5,6,0.833,0,3,3,6,1,0,1,2,13,12.5,-1,1
1,1,2017-03-01,Speedy Recovery 🐻! https://t.co/IN5gWsJzi1,41,56,61,6.0,24,TOR,,WAS,L (-9),0,20,1,2,0.5,0,0,,4,4,1.0,0,1,1,2,2,0,1,2,6,6.9,0,0
2,2,2017-03-04,My brotha new project RT for me @AqeelQuinn .... https://t.co/laUT2WfAWH https://t.co/LLgrJFiIOF,43,58,63,8.0,24,TOR,@,MIL,L (-7),0,11,0,3,0.0,0,2,0.0,1,2,0.5,0,0,0,1,0,1,1,0,1,-1.1,-15,0
3,3,2017-10-23,"There is absolutely no doubt here - @BCIgokea forward @DWRIGHTWAY1 is a world-class player. 

➡️34 PTS
➡️7 REB
➡️32 INDEX

👏👏👏 #ABALiga https://t.co/9TTPSdiLuw",74,89,3,3.0,25,TOR,@,SAS,L (-4),0,25,1,4,0.25,0,3,0.0,2,2,1.0,0,3,3,4,1,1,3,2,4,3.2,-9,0
4,4,2017-10-25,Thanks for having us @SFCityBasketbal always good to come back,75,90,4,4.0,25,TOR,@,GSW,L (-5),0,29,2,6,0.333,0,4,0.0,3,3,1.0,1,5,6,2,0,1,3,2,7,4.1,-6,1
5,5,2017-11-03,GoodMorning Salt Lake City 👋🏾,79,94,8,8.0,25,TOR,@,UTA,W (+9),0,13,1,2,0.5,0,1,0.0,0,0,,0,1,1,0,1,0,1,4,2,-0.3,-4,-1
6,6,2017-11-03,Please come donate today. SLC https://t.co/6vJjfQopcX,79,94,8,8.0,25,TOR,@,UTA,W (+9),0,13,1,2,0.5,0,1,0.0,0,0,,0,1,1,0,1,0,1,4,2,-0.3,-4,-1
7,7,2017-11-05,LIVE 📹 From coast to coast! @DWRIGHTWAY1 #Basketballherz https://t.co/FglKvfbOBA,80,95,9,9.0,25,TOR,,WAS,L (-11),0,27,5,7,0.714,1,1,1.0,0,0,,1,2,3,4,1,0,2,0,11,11.2,-4,0
8,8,2017-11-12,Lakers legend @kylekuzma and raptors legend @delonwright https://t.co/DMJGrnl2Oy,83,98,12,12.0,25,TOR,@,BOS,L (-1),0,18,2,3,0.667,0,0,,2,2,1.0,0,1,1,1,0,0,1,0,6,4.7,3,0
9,9,2017-11-14,NBA players yall gotta give the groupies tickets in the 400 section to see her true colors,84,99,13,13.0,25,TOR,@,HOU,W (+16),0,26,5,5,1.0,0,0,,4,5,0.8,0,2,2,2,1,0,2,1,14,12.7,18,0
10,10,2018-01-19,Comp10 👏🏾 @DeMar_DeRozan ⭐️,103,118,44,32.0,25,TOR,,SAS,W (+3),0,22,2,6,0.333,1,1,1.0,0,0,,0,3,3,3,1,0,3,0,5,2.6,0,0
11,11,2018-02-28,Happy to see my guy Slocum on there!! Would be a great fit ! https://t.co/MpapzwH6AI,119,134,60,48.0,25,TOR,@,ORL,W (+13),0,13,3,8,0.375,0,2,0.0,0,0,,2,0,2,2,1,0,1,3,6,3.2,1,1
12,12,2018-03-04,"Thank you, Jake Connor. #UteProud #ThankUSeniors https://t.co/i9aMEwrodJ",121,136,62,50.0,25,TOR,,CHO,W (+5),0,13,0,1,0.0,0,0,,4,6,0.667,0,1,1,4,0,0,0,1,4,5.2,-8,0
13,13,2018-03-20,48th floor 🎶,129,145,71,58.0,25,TOR,@,ORL,W (+7),0,28,3,6,0.5,0,2,0.0,4,6,0.667,1,4,5,4,1,1,1,3,10,10.4,12,-1
14,14,2018-03-23,"#Kuzmania continues to sweep the country! See more on tonight's all-new #BackstageLakers, 8:30pm PT on @SpectrumSN https://t.co/eha30Tol1Y",131,147,73,60.0,25,TOR,,BRK,W (+4),0,21,1,5,0.2,1,2,0.5,1,2,0.5,0,1,1,3,0,0,1,1,4,1.5,1,1
15,15,2018-03-23,WE GOING TO NYC!!!! #GoUtes #NIT https://t.co/j7KIU5ACoM,131,147,73,60.0,25,TOR,,BRK,W (+4),0,21,1,5,0.2,1,2,0.5,1,2,0.5,0,1,1,3,0,0,1,1,4,1.5,1,0
16,16,2018-04-06,TMRW! @Raptors vs Pacers. Looking forward to the opportunity to see @delonwright ‘s double clutch dunk/signature euro step in person or for him to get that triple double 🙌🏼. Hope I get to meet him some day &amp; have him sign my jersey 😇🤞🏼🙏🏼 Let’s Go Raps! https://t.co/LApnFIW0Nj,137,153,79,66.0,25,TOR,,IND,W (+19),0,21,2,6,0.333,1,5,0.2,3,4,0.75,0,3,3,4,0,0,2,0,8,5.9,-9,1
