,Unnamed: 0,Date,tweets,Unnamed: 0.1,Unnamed: 0.1.1,Rk,G,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,emotion
0,0,2009-10-28,Orlando...What they do??? About to get myself organized and then I shall. Sit in Zaxby's until I don't wanna eat anymore...,0,0,1,1,23,PHI,@,ORL,L (-14),1,31,6,9,0.667,2,3,0.667,4,5,0.8,0,4,4,4,1,0,0,2,18,17.9,-5,-1
1,1,2009-10-28,Happy Birthday to me...,0,0,1,1,23,PHI,@,ORL,L (-14),1,31,6,9,0.667,2,3,0.667,4,5,0.8,0,4,4,4,1,0,0,2,18,17.9,-5,1
2,2,2009-10-28,"Thanx 4 the birthday love every1. im grateful to live this long and be in the position im in. where im from, a life like mine isnt promised",0,0,1,1,23,PHI,@,ORL,L (-14),1,31,6,9,0.667,2,3,0.667,4,5,0.8,0,4,4,4,1,0,0,2,18,17.9,-5,1
3,3,2009-10-28,On My Way To Orlando...,0,0,1,1,23,PHI,@,ORL,L (-14),1,31,6,9,0.667,2,3,0.667,4,5,0.8,0,4,4,4,1,0,0,2,18,17.9,-5,0
4,4,2009-10-28,"mrsmitty05 @TeamLou23 it's not ""wat THEY do"", it's ""wat IT do?"" ...i dont think he know what he talkin bout",0,0,1,1,23,PHI,@,ORL,L (-14),1,31,6,9,0.667,2,3,0.667,4,5,0.8,0,4,4,4,1,0,0,2,18,17.9,-5,-1
5,5,2009-10-30,Under the weather. not feeling great. ill catch yall later if im up to it. NapTime,1,1,2,2,23,PHI,,MIL,W (+13),1,33,5,12,0.417,1,3,0.333,5,6,0.833,0,2,2,4,3,0,1,0,16,14.6,7,-1
6,6,2009-10-30,Tired...But I gotta press forward...Practice...then sleep. Lol..,1,1,2,2,23,PHI,,MIL,W (+13),1,33,5,12,0.417,1,3,0.333,5,6,0.833,0,2,2,4,3,0,1,0,16,14.6,7,0
7,7,2009-10-30,First time all day that im out of my bed. feeling better actually,1,1,2,2,23,PHI,,MIL,W (+13),1,33,5,12,0.417,1,3,0.333,5,6,0.833,0,2,2,4,3,0,1,0,16,14.6,7,1
8,8,2009-10-31,Time to go to work...,2,2,3,3,23,PHI,@,NYK,W (+14),1,42,10,12,0.833,0,0,,7,8,0.875,0,10,10,7,1,0,1,4,27,28.5,21,0
9,9,2009-10-31,"Missed shootaround this morning cause of my sickness. However,  Im not going to miss my first home career start for the world!!!! c ya 2nite",2,2,3,3,23,PHI,@,NYK,W (+14),1,42,10,12,0.833,0,0,,7,8,0.875,0,10,10,7,1,0,1,4,27,28.5,21,0
10,10,2009-11-03,Tweet Tweet...I smell some birds and some rats.... I see yall,3,3,4,4,23,PHI,,BOS,L (-31),1,31,3,10,0.3,0,4,0.0,1,2,0.5,1,2,3,5,2,0,2,3,7,4.4,-22,0
11,11,2009-11-03,Gettin my haircut at 8..dinner at 730. wait... i have a conflict.,3,3,4,4,23,PHI,,BOS,L (-31),1,31,3,10,0.3,0,4,0.0,1,2,0.5,1,2,3,5,2,0,2,3,7,4.4,-22,1
12,12,2009-11-03,Guess Whos Back http://www.ustream.tv/channel/louwillville,3,3,4,4,23,PHI,,BOS,L (-31),1,31,3,10,0.3,0,4,0.0,1,2,0.5,1,2,3,5,2,0,2,3,7,4.4,-22,0
13,13,2009-11-03,Too gangsta for judge joe...lol. http://bit.ly/1QONuJ,3,3,4,4,23,PHI,,BOS,L (-31),1,31,3,10,0.3,0,4,0.0,1,2,0.5,1,2,3,5,2,0,2,3,7,4.4,-22,-1
14,14,2009-11-03,My assistant told me to do a good deed today. so im going to take 3 people OF MY CHOICE to benihanas with me tonight. anybody interested?,3,3,4,4,23,PHI,,BOS,L (-31),1,31,3,10,0.3,0,4,0.0,1,2,0.5,1,2,3,5,2,0,2,3,7,4.4,-22,1
15,15,2009-11-03,How's Everyone Today???,3,3,4,4,23,PHI,,BOS,L (-31),1,31,3,10,0.3,0,4,0.0,1,2,0.5,1,2,3,5,2,0,2,3,7,4.4,-22,0
16,16,2009-11-03,#LICKHERLICENSE.. cant say i ever posed for that picture or took that test? lol. i heard @iamswagflu got his joint revoked 4 wreckless lic'n,3,3,4,4,23,PHI,,BOS,L (-31),1,31,3,10,0.3,0,4,0.0,1,2,0.5,1,2,3,5,2,0,2,3,7,4.4,-22,1
17,17,2009-11-03,Live in 5....,3,3,4,4,23,PHI,,BOS,L (-31),1,31,3,10,0.3,0,4,0.0,1,2,0.5,1,2,3,5,2,0,2,3,7,4.4,-22,0
18,18,2009-11-03,we are thinking of different ways to help people and become more personable.,3,3,4,4,23,PHI,,BOS,L (-31),1,31,3,10,0.3,0,4,0.0,1,2,0.5,1,2,3,5,2,0,2,3,7,4.4,-22,1
19,19,2009-11-03,my assistant told me everytime i go to foot locker i have to buy a kid in the store the shoes of his choice.  how random but cool is that?,3,3,4,4,23,PHI,,BOS,L (-31),1,31,3,10,0.3,0,4,0.0,1,2,0.5,1,2,3,5,2,0,2,3,7,4.4,-22,-1
20,20,2009-11-06,"fellas, that Trey Songz video be cool until u realize your girl love dat shit too? hahaha. i been told yall dont play that in the bedroom ha",4,4,5,5,23,PHI,,NJN,W (+3),1,38,6,14,0.429,2,5,0.4,4,4,1.0,3,6,9,6,1,0,0,0,18,19.7,1,1
21,21,2009-11-06,Dinners on the stove being cooked...ima watch television patiently and wait to eat..then ima take it easy,4,4,5,5,23,PHI,,NJN,W (+3),1,38,6,14,0.429,2,5,0.4,4,4,1.0,3,6,9,6,1,0,0,0,18,19.7,1,0
22,22,2009-11-06,West Philadelphia High School to be exact,4,4,5,5,23,PHI,,NJN,W (+3),1,38,6,14,0.429,2,5,0.4,4,4,1.0,3,6,9,6,1,0,0,0,18,19.7,1,1
23,23,2009-11-06,Practice...,4,4,5,5,23,PHI,,NJN,W (+3),1,38,6,14,0.429,2,5,0.4,4,4,1.0,3,6,9,6,1,0,0,0,18,19.7,1,0
24,24,2009-11-06,Giving out 4 tickets to my game tomorrow against the Nets....tryna find a cool way to give em out though...,4,4,5,5,23,PHI,,NJN,W (+3),1,38,6,14,0.429,2,5,0.4,4,4,1.0,3,6,9,6,1,0,0,0,18,19.7,1,0
25,25,2009-11-06,Yea im single...damn i had to cancel my girl like Nino...i aint trippin on nothing.or arguing bout nothing ...and k.b said he got one for me,4,4,5,5,23,PHI,,NJN,W (+3),1,38,6,14,0.429,2,5,0.4,4,4,1.0,3,6,9,6,1,0,0,0,18,19.7,1,-1
26,26,2009-11-06,Congrats to the Phillies for another great season and another run for the title...,4,4,5,5,23,PHI,,NJN,W (+3),1,38,6,14,0.429,2,5,0.4,4,4,1.0,3,6,9,6,1,0,0,0,18,19.7,1,-1
27,27,2009-11-06,On my way to take graffiti off of a local high school with @sixers teammates...our work is never done. Lol,4,4,5,5,23,PHI,,NJN,W (+3),1,38,6,14,0.429,2,5,0.4,4,4,1.0,3,6,9,6,1,0,0,0,18,19.7,1,0
28,28,2009-11-08,"This is the vibe that I wanna get into, cruising in my whip staring outta my window..my life has changed so much but I've gained so much...",5,5,6,6,23,PHI,@,DET,L (-7),1,32,3,10,0.3,0,3,0.0,0,0,,0,0,0,5,1,0,4,2,6,-0.1,-6,-1
29,29,2009-11-08,#random...im tryna figure out how im SO SO DEF affiliated and never met @dondria..shes a cutie,5,5,6,6,23,PHI,@,DET,L (-7),1,32,3,10,0.3,0,3,0.0,0,0,,0,0,0,5,1,0,4,2,6,-0.1,-6,-1
30,30,2009-11-08,Just landed. About to relax and take it easy...Pause...,5,5,6,6,23,PHI,@,DET,L (-7),1,32,3,10,0.3,0,3,0.0,0,0,,0,0,0,5,1,0,4,2,6,-0.1,-6,1
31,31,2009-11-08,This Blog site called me Gay. like homosexual gay. LOL. Now thats a joke if i ever heard one.  they better check my resume. haha,5,5,6,6,23,PHI,@,DET,L (-7),1,32,3,10,0.3,0,3,0.0,0,0,,0,0,0,5,1,0,4,2,6,-0.1,-6,0
32,32,2009-11-08,this is the same exact site with pics of my ex girlfriend..shit two of my ex girlfriends and then they say that. LOL. Women are scandalous,5,5,6,6,23,PHI,@,DET,L (-7),1,32,3,10,0.3,0,3,0.0,0,0,,0,0,0,5,1,0,4,2,6,-0.1,-6,1
33,33,2009-11-08,This dude looked me up and down and frowned. Lol. I think he had a Peanut Butter and Jealous for Lunch...,5,5,6,6,23,PHI,@,DET,L (-7),1,32,3,10,0.3,0,3,0.0,0,0,,0,0,0,5,1,0,4,2,6,-0.1,-6,1
34,34,2009-11-08,Good Evening....On my way to Shootaround then 3 pm flight to Detroit....Have a great saturday people. And don't forget to make memories!!!,5,5,6,6,23,PHI,@,DET,L (-7),1,32,3,10,0.3,0,3,0.0,0,0,,0,0,0,5,1,0,4,2,6,-0.1,-6,0
35,35,2009-11-08,So what it do on Twitter today???,5,5,6,6,23,PHI,@,DET,L (-7),1,32,3,10,0.3,0,3,0.0,0,0,,0,0,0,5,1,0,4,2,6,-0.1,-6,0
36,36,2009-11-08,And I made myself to so easy to love...This is my second lil drama ive have call my phone in 3 days..lol. whats going on right now???,5,5,6,6,23,PHI,@,DET,L (-7),1,32,3,10,0.3,0,3,0.0,0,0,,0,0,0,5,1,0,4,2,6,-0.1,-6,1
37,37,2009-11-08,At home safe and sound. Shootaround and then off to Detroit tomorrow. Goodnight,5,5,6,6,23,PHI,@,DET,L (-7),1,32,3,10,0.3,0,3,0.0,0,0,,0,0,0,5,1,0,4,2,6,-0.1,-6,0
38,38,2009-11-08,If you feed a sucker...he'll just grow to be a bigger leach...,5,5,6,6,23,PHI,@,DET,L (-7),1,32,3,10,0.3,0,3,0.0,0,0,,0,0,0,5,1,0,4,2,6,-0.1,-6,0
39,39,2009-11-08,#random as cold as it is..im about to walk to cold stone to get some ice cream,5,5,6,6,23,PHI,@,DET,L (-7),1,32,3,10,0.3,0,3,0.0,0,0,,0,0,0,5,1,0,4,2,6,-0.1,-6,-1
40,40,2009-11-08,Benihanas for dinner...as usual...,5,5,6,6,23,PHI,@,DET,L (-7),1,32,3,10,0.3,0,3,0.0,0,0,,0,0,0,5,1,0,4,2,6,-0.1,-6,0
41,41,2009-11-08,This is the beginning of STC and how it got started up. http://bit.ly/4hJyD1,5,5,6,6,23,PHI,@,DET,L (-7),1,32,3,10,0.3,0,3,0.0,0,0,,0,0,0,5,1,0,4,2,6,-0.1,-6,0
42,42,2009-11-08,Lil Homesick...http://bit.ly/3s59ZM,5,5,6,6,23,PHI,@,DET,L (-7),1,32,3,10,0.3,0,3,0.0,0,0,,0,0,0,5,1,0,4,2,6,-0.1,-6,0
43,43,2009-11-08,"Listening to Usher relaxing, thinkin to myself looking around my hotel room, ""You are so far from the hood right now""...Blessed...",5,5,6,6,23,PHI,@,DET,L (-7),1,32,3,10,0.3,0,3,0.0,0,0,,0,0,0,5,1,0,4,2,6,-0.1,-6,0
44,44,2009-11-08,Check me out in the back and @kenny_bizness in the front with a fade. Lol. http://bit.ly/4hJyD1,5,5,6,6,23,PHI,@,DET,L (-7),1,32,3,10,0.3,0,3,0.0,0,0,,0,0,0,5,1,0,4,2,6,-0.1,-6,1
45,45,2009-11-09,Bad day at the office. Thankful I get another crack at it tomorrow...,6,6,7,7,23,PHI,,PHO,L (-4),1,33,6,16,0.375,0,5,0.0,1,2,0.5,0,3,3,3,2,1,0,2,13,8.7,-14,-1
46,46,2009-11-09,"When i get bored i tend to upgrade my swag. so Gucci.com on deck flightclub.com on deck and um..Zshock.com..yea, ima put a couple of yall on",6,6,7,7,23,PHI,,PHO,L (-4),1,33,6,16,0.375,0,5,0.0,1,2,0.5,0,3,3,3,2,1,0,2,13,8.7,-14,-1
47,47,2009-11-09,On the way to the arena. These early games are always a challenge... But umm SHOWTIME!!!!,6,6,7,7,23,PHI,,PHO,L (-4),1,33,6,16,0.375,0,5,0.0,1,2,0.5,0,3,3,3,2,1,0,2,13,8.7,-14,0
48,48,2009-11-09,Just went stupid ham on this internet shopping spree i just went on..Im exhausted. Goodnight yall. catch yall after the game tomorrow,6,6,7,7,23,PHI,,PHO,L (-4),1,33,6,16,0.375,0,5,0.0,1,2,0.5,0,3,3,3,2,1,0,2,13,8.7,-14,-1
49,49,2009-11-09,here yall go again with these sex topics,6,6,7,7,23,PHI,,PHO,L (-4),1,33,6,16,0.375,0,5,0.0,1,2,0.5,0,3,3,3,2,1,0,2,13,8.7,-14,0
50,50,2009-11-09,"Song of the day Jeezy ft. T.I "" I Got Money""  ...I remember when Couldn't afford no clothes now ya boy where all polos",6,6,7,7,23,PHI,,PHO,L (-4),1,33,6,16,0.375,0,5,0.0,1,2,0.5,0,3,3,3,2,1,0,2,13,8.7,-14,0
51,51,2009-11-09,i just discoverd i dont need the mall anymore,6,6,7,7,23,PHI,,PHO,L (-4),1,33,6,16,0.375,0,5,0.0,1,2,0.5,0,3,3,3,2,1,0,2,13,8.7,-14,-1
52,52,2009-11-09,To all my shoppers who claim they can do this polo thing with me. Polo.com got a 40% off sell online right now. Let me upgrade yall tonight,6,6,7,7,23,PHI,,PHO,L (-4),1,33,6,16,0.375,0,5,0.0,1,2,0.5,0,3,3,3,2,1,0,2,13,8.7,-14,-1
53,53,2009-11-11,Love me some spinach deep im addicted to Houstons....Dinner in NYC...What They Do??? being that i lost my wallet and no id. virgin livin lol,7,7,8,8,23,PHI,@,NJN,W (+3),1,29,5,11,0.455,0,3,0.0,0,0,,1,2,3,7,1,1,2,1,10,9.8,4,1
54,54,2009-11-11,Finally crked a smile..still got my pride..On my way to Jersey but having dinner in the city (NYC)..Love me some spinach deep,7,7,8,8,23,PHI,@,NJN,W (+3),1,29,5,11,0.455,0,3,0.0,0,0,,1,2,3,7,1,1,2,1,10,9.8,4,1
55,55,2009-11-11,"Some1 on here said "" its just basketball"" actually its my job. I can be promoted, demoted, or fired so at this point its a lil more then dat",7,7,8,8,23,PHI,@,NJN,W (+3),1,29,5,11,0.455,0,3,0.0,0,0,,1,2,3,7,1,1,2,1,10,9.8,4,1
56,56,2009-11-11,Chipotle on deck...@komyogotti blasting through my 63 speakers...feeling good. Finally cracked a smile today,7,7,8,8,23,PHI,@,NJN,W (+3),1,29,5,11,0.455,0,3,0.0,0,0,,1,2,3,7,1,1,2,1,10,9.8,4,1
57,57,2009-11-11,Retweet if u live like this... DOING WHAT THE HELL I WANT...HATE ME ALL THE HELL U WANT..SHOWTIME RIDIN..AND I DON'T GIVE A DAMN WHO DON'T!!,7,7,8,8,23,PHI,@,NJN,W (+3),1,29,5,11,0.455,0,3,0.0,0,0,,1,2,3,7,1,1,2,1,10,9.8,4,-1
58,58,2009-11-13,"Going to Chicago tomorrow night, but i wont be there to eat at my favorite restaurant there. McArthurs...",8,8,9,9,23,PHI,,UTA,L (-22),1,26,3,9,0.333,0,2,0.0,4,5,0.8,1,1,2,4,1,0,4,1,10,4.9,-8,0
59,59,2009-11-13,While i'm thinkin about it. Y'all tell @bowwow614 to put me in one of them movies he doing so I can get my Will Smith on...,8,8,9,9,23,PHI,,UTA,L (-22),1,26,3,9,0.333,0,2,0.0,4,5,0.8,1,1,2,4,1,0,4,1,10,4.9,-8,1
60,60,2009-11-13,Yall have a good night..Im about to eat and chill...,8,8,9,9,23,PHI,,UTA,L (-22),1,26,3,9,0.333,0,2,0.0,4,5,0.8,1,1,2,4,1,0,4,1,10,4.9,-8,1
61,61,2009-11-13,WellDamn!!!!! http://yfrog.com/0qtk7j,8,8,9,9,23,PHI,,UTA,L (-22),1,26,3,9,0.333,0,2,0.0,4,5,0.8,1,1,2,4,1,0,4,1,10,4.9,-8,0
62,62,2009-11-13,www.youtube.com/louwill23,8,8,9,9,23,PHI,,UTA,L (-22),1,26,3,9,0.333,0,2,0.0,4,5,0.8,1,1,2,4,1,0,4,1,10,4.9,-8,0
63,63,2009-11-13,What's wrong with this picture? http://yfrog.com/0mj8cbj,8,8,9,9,23,PHI,,UTA,L (-22),1,26,3,9,0.333,0,2,0.0,4,5,0.8,1,1,2,4,1,0,4,1,10,4.9,-8,-1
64,64,2009-11-13,Guess Whos Back Live!!! http://www.ustream.tv/channel/louwillville,8,8,9,9,23,PHI,,UTA,L (-22),1,26,3,9,0.333,0,2,0.0,4,5,0.8,1,1,2,4,1,0,4,1,10,4.9,-8,0
65,65,2009-11-13,Watchin gangland on the bus on my way back to Philly.. Busy day ahead tomorrow.,8,8,9,9,23,PHI,,UTA,L (-22),1,26,3,9,0.333,0,2,0.0,4,5,0.8,1,1,2,4,1,0,4,1,10,4.9,-8,1
66,66,2009-11-13,"Came straight in from the dentist and poured up a big glass of sweet tea...At this pace, ill be right back in there next week...",8,8,9,9,23,PHI,,UTA,L (-22),1,26,3,9,0.333,0,2,0.0,4,5,0.8,1,1,2,4,1,0,4,1,10,4.9,-8,0
67,67,2009-11-13,Me and my mama nem http://yfrog.com/665ubj,8,8,9,9,23,PHI,,UTA,L (-22),1,26,3,9,0.333,0,2,0.0,4,5,0.8,1,1,2,4,1,0,4,1,10,4.9,-8,0
68,68,2009-11-13,Damn i spoke to soon. Somebody charged $5000 to my card. at least they did something sensible and paid some debts off. Merry Xmas to u.,8,8,9,9,23,PHI,,UTA,L (-22),1,26,3,9,0.333,0,2,0.0,4,5,0.8,1,1,2,4,1,0,4,1,10,4.9,-8,-1
69,69,2009-11-13,And just in case y'all thought I made that LouWillVille thing up.. It's actually real. Lol http://yfrog.com/jaqfzj,8,8,9,9,23,PHI,,UTA,L (-22),1,26,3,9,0.333,0,2,0.0,4,5,0.8,1,1,2,4,1,0,4,1,10,4.9,-8,-1
70,70,2009-11-13,My assistants awful shirt... God Bless his Swag... http://yfrog.com/9e6qkj,8,8,9,9,23,PHI,,UTA,L (-22),1,26,3,9,0.333,0,2,0.0,4,5,0.8,1,1,2,4,1,0,4,1,10,4.9,-8,1
71,71,2009-11-13,"Gotta sit in the dentist for an hr. And a half...Needless to say, I'm not very excited about that...",8,8,9,9,23,PHI,,UTA,L (-22),1,26,3,9,0.333,0,2,0.0,4,5,0.8,1,1,2,4,1,0,4,1,10,4.9,-8,-1
72,72,2009-11-13,Live in 5.....,8,8,9,9,23,PHI,,UTA,L (-22),1,26,3,9,0.333,0,2,0.0,4,5,0.8,1,1,2,4,1,0,4,1,10,4.9,-8,0
73,73,2009-11-13,Good Morning All...Have a Good One...,8,8,9,9,23,PHI,,UTA,L (-22),1,26,3,9,0.333,0,2,0.0,4,5,0.8,1,1,2,4,1,0,4,1,10,4.9,-8,1
74,74,2009-11-13,#overusedword LIKE,8,8,9,9,23,PHI,,UTA,L (-22),1,26,3,9,0.333,0,2,0.0,4,5,0.8,1,1,2,4,1,0,4,1,10,4.9,-8,0
75,75,2009-11-13,If you 21 and up young men its time to man up...Feed your family...Help ya mom out with them can goods...,8,8,9,9,23,PHI,,UTA,L (-22),1,26,3,9,0.333,0,2,0.0,4,5,0.8,1,1,2,4,1,0,4,1,10,4.9,-8,-1
76,76,2009-11-13,My bad y'all. Some pics in my phone that I had to share with y'all.,8,8,9,9,23,PHI,,UTA,L (-22),1,26,3,9,0.333,0,2,0.0,4,5,0.8,1,1,2,4,1,0,4,1,10,4.9,-8,-1
77,77,2009-11-14,Lebron is making a major statement in changing his number next year to honor michael jordan and says no one should wear 23. I agree. Im In.,9,9,10,10,23,PHI,@,CHI,L (-6),1,35,7,15,0.467,2,4,0.5,4,6,0.667,0,4,4,5,3,1,1,6,20,16.5,15,0
78,78,2009-11-14,Going to sleep. ill come up with a more efficient way to count everyones votes in the near future.,9,9,10,10,23,PHI,@,CHI,L (-6),1,35,7,15,0.467,2,4,0.5,4,6,0.667,0,4,4,5,3,1,1,6,20,16.5,15,0
79,79,2009-11-14,"either 5, 32, 27, or 86...Hmmmm maybe ill let my followers do a vote and pick my number.",9,9,10,10,23,PHI,@,CHI,L (-6),1,35,7,15,0.467,2,4,0.5,4,6,0.667,0,4,4,5,3,1,1,6,20,16.5,15,0
80,80,2009-11-14,"5, 27, and 45 are the final picks.",9,9,10,10,23,PHI,@,CHI,L (-6),1,35,7,15,0.467,2,4,0.5,4,6,0.667,0,4,4,5,3,1,1,6,20,16.5,15,0
81,81,2009-11-14,Morning Morning...Shootaround...Then Game (Win)...Then going to Chicago....,9,9,10,10,23,PHI,@,CHI,L (-6),1,35,7,15,0.467,2,4,0.5,4,6,0.667,0,4,4,5,3,1,1,6,20,16.5,15,0
82,82,2009-11-14,or 45.. the number i was picked in the draft,9,9,10,10,23,PHI,@,CHI,L (-6),1,35,7,15,0.467,2,4,0.5,4,6,0.667,0,4,4,5,3,1,1,6,20,16.5,15,0
83,83,2009-11-14,my teammate @royaltivey thinks i should start dunking again...What Yall Think???,9,9,10,10,23,PHI,@,CHI,L (-6),1,35,7,15,0.467,2,4,0.5,4,6,0.667,0,4,4,5,3,1,1,6,20,16.5,15,-1
84,84,2009-11-18,Team Bowling tonight to mingle and bowl with fans...But Lets Be absolutely clear about something. I WILL BE THE 1ST PLACE WINNER TONIGHT!!!,10,10,11,11,23,PHI,,CHA,W (+2),1,36,7,13,0.538,1,3,0.333,4,5,0.8,0,3,3,6,0,0,2,0,19,15.4,-2,0
85,85,2009-11-20,"R.I.P... Half the team picked the same restaurant afterwards seems like. Haha. Home to relax and rest. ShowTime Clik, what up though?",11,11,12,12,23,PHI,,MEM,L (-5),1,40,12,16,0.75,4,7,0.571,3,3,1.0,0,2,2,5,6,0,4,1,31,30.3,5,-1
86,86,2009-11-20,The up north people are saying 50 and the south is sayin Ross....Deeper is a classic album. im sorry. has legit hits on it,11,11,12,12,23,PHI,,MEM,L (-5),1,40,12,16,0.75,4,7,0.571,3,3,1.0,0,2,2,5,6,0,4,1,31,30.3,5,0
87,87,2009-11-20,"On south street for a few minutes to pick up a few things.. just saw this lady walking a dog with two broke legs. Lady, leave him at home",11,11,12,12,23,PHI,,MEM,L (-5),1,40,12,16,0.75,4,7,0.571,3,3,1.0,0,2,2,5,6,0,4,1,31,30.3,5,0
88,88,2009-11-20,My vote goes to Ross...,11,11,12,12,23,PHI,,MEM,L (-5),1,40,12,16,0.75,4,7,0.571,3,3,1.0,0,2,2,5,6,0,4,1,31,30.3,5,0
89,89,2009-11-20,What They DO????,11,11,12,12,23,PHI,,MEM,L (-5),1,40,12,16,0.75,4,7,0.571,3,3,1.0,0,2,2,5,6,0,4,1,31,30.3,5,-1
90,90,2009-11-20,Whos Album was better this year. Rick Ross 'Deeper Then Rap' Or 50 'Before I self destruct??,11,11,12,12,23,PHI,,MEM,L (-5),1,40,12,16,0.75,4,7,0.571,3,3,1.0,0,2,2,5,6,0,4,1,31,30.3,5,0
91,91,2009-11-20,My vote goes to the Black Eye Peas..I gotta feeling...,11,11,12,12,23,PHI,,MEM,L (-5),1,40,12,16,0.75,4,7,0.571,3,3,1.0,0,2,2,5,6,0,4,1,31,30.3,5,0
92,92,2009-11-20,People..lets talk...Whats the song of the year???,11,11,12,12,23,PHI,,MEM,L (-5),1,40,12,16,0.75,4,7,0.571,3,3,1.0,0,2,2,5,6,0,4,1,31,30.3,5,0
93,93,2009-11-20,"#honestly..im from Memphis, Tennessee and not Atlanta",11,11,12,12,23,PHI,,MEM,L (-5),1,40,12,16,0.75,4,7,0.571,3,3,1.0,0,2,2,5,6,0,4,1,31,30.3,5,-1
94,94,2009-11-20,im tripping...@souljaboytellem.....Turn My swag On,11,11,12,12,23,PHI,,MEM,L (-5),1,40,12,16,0.75,4,7,0.571,3,3,1.0,0,2,2,5,6,0,4,1,31,30.3,5,0
95,95,2009-11-20,#memberwhen this was the anthem for the women http://www.youtube.com/watch?v=_Kf2QZm1aIw,11,11,12,12,23,PHI,,MEM,L (-5),1,40,12,16,0.75,4,7,0.571,3,3,1.0,0,2,2,5,6,0,4,1,31,30.3,5,0
96,96,2009-11-20,Looking in the mirror i can see the real contender..and u aint me...WHAT THE HELL CAN U TELL ME ABOUT ME OTHER THEN MY GENDER???,11,11,12,12,23,PHI,,MEM,L (-5),1,40,12,16,0.75,4,7,0.571,3,3,1.0,0,2,2,5,6,0,4,1,31,30.3,5,1
97,97,2009-11-20,#honestly..im on twitter to connect with my fans and friends..not to be twitter coached.,11,11,12,12,23,PHI,,MEM,L (-5),1,40,12,16,0.75,4,7,0.571,3,3,1.0,0,2,2,5,6,0,4,1,31,30.3,5,1
98,98,2009-11-20,#honestly..i shouldnt have never gotten these tattoos,11,11,12,12,23,PHI,,MEM,L (-5),1,40,12,16,0.75,4,7,0.571,3,3,1.0,0,2,2,5,6,0,4,1,31,30.3,5,-1
99,99,2009-11-20,#honestly. i probably watch one NBA a week outside of my own,11,11,12,12,23,PHI,,MEM,L (-5),1,40,12,16,0.75,4,7,0.571,3,3,1.0,0,2,2,5,6,0,4,1,31,30.3,5,0
100,100,2009-11-21,Any Cleveland followers???,12,12,13,13,23,PHI,@,CLE,L (-6),1,41,7,17,0.412,2,8,0.25,6,6,1.0,0,0,0,5,1,0,2,1,22,15.0,3,0
101,101,2009-11-21,Shootaround...a win... Then flying to Cleveland tonight...,12,12,13,13,23,PHI,@,CLE,L (-6),1,41,7,17,0.412,2,8,0.25,6,6,1.0,0,0,0,5,1,0,2,1,22,15.0,3,0
102,102,2009-11-21,Just now waking up.....wachovia center my partnanem!!!,12,12,13,13,23,PHI,@,CLE,L (-6),1,41,7,17,0.412,2,8,0.25,6,6,1.0,0,0,0,5,1,0,2,1,22,15.0,3,-1
