2009/10/27 22:32:36,"That "" I can transform ya"" video is meannnn....mediatakeout is wack"
2009/10/28 03:57:40,"Yall think weezy ""no ceilings"" is gon be better than the drought 3???"
2009/10/28 05:34:25,where my producers at? i need help wit sumthin
2009/10/27 08:15:21,Thank u all for following me I really appreciate the love...we gon experience this 2009-2010 season together...THUNDER UP
2009/10/27 22:17:35,"Bouta go to practice...a day to get better! Yall please pray for @blakegriffin, he's out 6 weeks...hope he has a speedy recovery!"
2009/10/27 10:56:24,Whats good tweeps
2009/10/28 04:29:57,Wat yall doing
2009/10/27 12:02:32,#whenwewereyoung me and @tonydurant35 were the first to have our initials cut in our high top fade wit the part
2009/10/27 12:19:59,nighty night
2009/10/27 08:06:45,Bouta go watch @vernond84 and @tdurant35....they think they the coldest hoopers ever lol
2009/10/29 21:28:00,"Goodmorning tweet fam...thanks for all the love n support! Time for practice, we have to get better"
2009/10/30 06:43:58,Bouta go see saw6 wit the bros! I'm scared on da low!
2009/10/29 13:15:23,My Bro @tylawson is out there killin...
2009/10/30 07:02:07,We da only ppl n Here smh....
2009/10/30 02:18:49,Jus got done practice! Headed to Detroit! Where my Detroit ppl at?
2009/10/30 03:01:46,That TRending topic #classicgames is wack
2009/10/29 21:44:48,"Man it's a ugly day in Okc...my pool is brown, look like coffee wit 2 creams and 3 sugars"
2009/10/30 03:12:23,Yall goin in on me(pause) cuz I said a trending topic was wack?? Geeeeez...it's called an opinion not hatred lol
2009/10/30 07:08:55,Man jigsaw is disgusting
2009/10/29 12:43:49,watching exit wounds before i head to sleep....great movie
2009/10/30 06:00:43,Jus landed! What's good
2009/10/29 11:27:12,"Good win for us tonight @russwest44 was bummmmmpppppiiin 14, 13 dimes n 7 rebounds"
2009/11/01 04:12:40,Jus a joke lol..wats da trending topic for today?
2009/10/31 15:15:31,Jus landed in Okc...glad to be back home...time to get to work tomorrow in practice
2009/11/01 04:17:50,Is #icantbelieve a good trending topic?
2009/10/31 11:31:00,Great win on the road against a STACKED Detroit Pistons team...we showed alot of toughness!!!
2009/11/01 03:20:57,Jus got home...goin down to Stillwater to watch my horns smack OSU a lil lata
2009/11/01 04:02:21,I need a beautiful women to come n rub my left foot..any takers lol
2009/10/31 22:37:28,Goodmorning!! Oh yea hook em horns! Oklahoma st. Gettin smacked tonight
2009/10/31 12:26:40,Watchin little giants as we take off..hit yall wen we get back to Okc
2009/11/01 04:06:28,No takers for my foot rub so Ima soak them in hot grits
2009/11/03 04:07:16,Ok I got a interview with XXL with my brother @wale...I'm askin him bout rap and he askin me about bball...wat shuld I ask him
2009/11/02 11:23:41,Can we talk about sumthin else now? Lol
2009/11/02 11:09:34,Wow tough one! But we put ourselves in a position to win by playing defense...back to work tomorrow
2009/11/03 04:01:35,Put in Good work today...what's good tweetville?what's the topic
2009/11/02 23:24:43,Headed to practice...another day to get better...blessed that I am able to play this game everyday
2009/11/08 07:09:44,Makin beats...
2009/11/08 05:08:42,What's goin on?
2009/11/08 06:25:48,This dos equis commercial is too funny
2009/11/07 12:48:53,Tough loss..back to work tomorrow
2009/11/10 04:27:12,#randomquestion would u go 12 rounds wit a old school  mike Tyson or be a catcher wit ur bare hands while cc sabathia practice his fastball?
2009/11/10 03:59:52,30 degrees is too cold I'd rather run n 90 degrees.I was n minnesota last year and walked outside and my face started to hurt..in 50 degrees
2009/11/10 04:07:52,#randomquestion would u wear a fubu jersey n da club or a wu-wear sweatsuit and sit front row of a laker game?
2009/11/10 04:43:45,#randomquestion 300 pushups n a row or 300 sit ups in a row?
2009/11/09 11:18:15,Great team win for us...now out to eat wit my mommy and my agent
2009/11/09 23:38:18,RT @Mo_Betta WORD TO @KevinDurant35 I'm ballin for the #dmv i'm gonna match you on that my dude #attentiondeficit ftw...let's go!
2009/11/10 03:44:49,#randomquestion....would u rather take a ice cold shower or have to hold a number 2 because there are no bathrooms around?
2009/11/10 03:53:46,#randomquestion would yall rather jog 2 miles in 30 degree weather or 90 degree weather
2009/11/10 05:14:35,If u from round da way(DMV)....please buy @wale cd more than one time...yall kno he put us on more than anybody has!
2009/11/10 09:25:56,"#famoushoodqoutes soufeast Barry farms, where I was what??? Born n raised.....MOVE EM!!!"
2009/11/11 00:20:12,"""easy wit the hatin, dawg I'm n da building, u jus decoratin"""
2009/11/10 11:38:00,Done at da mall and I end up payin...smh...
2009/11/10 10:35:29,Goin to da mall wit the bros...it's @russwest44 turn to pay for everything...wat yall want?
2009/11/10 09:13:06,#famoushoodqoutes I gotta ask my mova if I can have company today
2009/11/10 11:47:32,RT @miss_ohso_tasty #ilovewhenpeoplemakelongassTTsliketheseespeciallywhentheybesayinfunnyshitson. Lol
