2010/02/08 10:51:50,WHO DAT!!!!!!! BIg ups to my boy T. Porter too with the pick 6 to seal it.
2010/02/16 05:29:41,Back in the H. Ready for practice tonite.
2010/02/20 22:33:52,Morning people!
2010/02/20 12:39:59,"My girl cookin sum smothered chicken, and I got Browning sauce instead of soy sauce for the gravy. Its def going to be my fault if its nasty"
2010/02/20 13:47:51,The gravy def tastes GREAT!!!
2010/02/24 05:47:29,"Had a great time at the concert last night with @haisalem. Got a haircut today after practice, back to the low taper."
2010/02/26 06:41:59,"Just finished reading to a great group of kids at the Buffalo Soldier museum, nice spot yall should def check it out."
2010/03/02 14:15:15,Everything happens for a reason!!!!
2010/03/03 07:32:25,Get to see @haisalem for a couple more days.
2010/03/03 07:30:59,Finally got another phone. Back up and running.
2010/03/05 05:32:52,Made it to Dallas. About to get a workout in then probably hit up the mall.
2010/03/05 07:57:12,"That workout wore me out, i gotta get a nap b4 the mall. The way I sleep, I may not make it to the mall. LOL"
2010/03/04 14:38:25,"First win as a King!!! I'll miss my old teammates, these new guys seem co though."
2010/03/06 12:59:08,"Had a chance to snap the Mavs streak tonite but let it slip. Gotta learn from it, I think we will!!!"
2010/03/07 01:28:15,"Just had sum breakfast, still tired though because we got in so late. About to go back to sleep."
2010/03/09 08:59:46,Portland!!
2010/03/10 02:40:54,Yall need to go see brooklyns finest too. It's a hellava movie!!
2010/03/10 02:38:56,On our way to shootaround.
2010/03/15 10:14:17,Watching these cats talk about the NCAA tourney. It's starting to bring back memories.
2010/03/16 09:56:55,Chillin in Miami!!!
2010/03/18 15:32:29,Back in San Antonio. About to hit the sack.
2010/03/18 11:36:25,On our way to the airport. Tough loss tonite. Gotta bounce back at home against GSW on Friday.
2010/03/18 11:37:03,My car should be waiting on me in San Antonio. Preciate it coach Jai.
2010/03/21 03:41:09,Made it to ATL. Peachtree never gets old.
2010/03/20 13:10:55,"Great win tonite. We had 147 and missed half of our freethrows, also got to play against my boy Reggie Williams another former d-leaguer."
2010/03/21 07:33:59,I was very disappointed by the Underground Mall here.  Shoulda went to Lennox Mall.
2010/03/20 13:29:51,"About to hit the sack, gnight tweet fam."
2010/03/22 00:23:54,That was just a thought. I'm not hurt.
2010/03/22 03:00:14,About to check out this soulfood spot these cats keep talking about.
2010/03/22 00:23:34,"Good shootaround. It sucks to be hurt, not only cause u can't play but u also got to run so much."
2010/03/21 12:41:11,We walked to the Underground Mall people. We were too lazy to go to Lennox. If Lennox was in walking distance we woulda hit that up.
2010/03/23 13:11:31,"Back in San Antonio, great road win tonite."
2010/03/24 03:58:52,"Just had some cracker barrel, preciate it Ian."
2010/03/24 03:15:10,Giving GOD all the glory. Officially a Spur for the rest of the season. Let's get this home win tomorrow.
2010/03/28 04:58:24,Just landed in Boston. Who else thinks King of Queens is hilarious?
2010/03/28 01:18:11,Headed to Bean town!!!
2010/03/28 07:12:27,"Bout to hit up the Cheescake factory wit MH, G Hill and KB."
2010/04/04 04:40:18,"LA, took a great nap on the flight!!!!"
2010/04/03 12:19:07,Got a great win tonite against the majic.
2010/04/06 04:41:51,"Headed to the airport, Sacramento is the next destination."
2010/04/07 03:56:15,"Dang Im overwhelmed, naptime."
2010/04/07 03:32:49,"Who plays ""words"" on the iPhone? lets get a game started. gtemp"
2010/04/08 14:13:41,Tough loss tonite. Gotta get sum rest and bounce back at home on Friday.
2010/04/09 12:16:57,"Got some shots up, now im back in the hotel. I cant wait to move into my new apt, whenever that will be. lol"
2010/04/10 05:46:38,They def were good times. Great rivalry RT @kham03: @GTemp2 @AKimble5 DreamTeam vs. Sports Academy #goodtimes
2010/04/09 08:44:53,Y bring up sumthing if its only going to start an arguement?
2010/04/10 04:56:47,Whats good @J_Wall10 how Reno treating yall. Prolly TRIFFEEE!!!!! lol
2010/04/10 04:52:51,"Already told him on the phone, but Happy Bday to my boi @AKimble5.  That boy 24 today."
2010/04/10 02:25:26,Just got the keys to my new apt. Feels good. Got moms and my girl @hAiSalem comin to help get it right.
2010/04/11 15:11:05,Back in SA. Holla at yall tomorrow!!!
2010/04/11 12:19:43,"Bounced back tonite, total team effort. Headed to th airport."
2010/04/11 13:11:21,I love these planes!!!
2010/04/12 07:14:50,Furniture shopping sucks!!! Glad I have my mom and my girl @hAiSalem here helping.
2010/04/17 10:30:36,Are yall sure?? Im googling HEB now.
2010/04/17 11:30:05,About to hop on that COD Modern Warfare 2.  Who want some on XBOX live? G House 14
2010/04/17 12:53:29,Gatorade Rain is the best kind. #Random
2010/04/17 12:02:57,Dont actually feel like playing a war game. Back on this 2k10. Its crazy im on an NBA video game. Gotta keep grinding!!!
2010/04/17 10:03:44,Just had a great nap!!!! Ordering some pasta from Pizza Hut. YESSIR!!!!
2010/04/17 10:33:32,"It def does stand for Howard E. Butt!! Sorry yall I was wrong. Even though It does advertise ""Here Everything's Better"" also."
2010/04/18 04:43:30,Just landed in Dallas. I'm hungry!!! Like always.
2010/04/17 11:23:01,Am I really debating on what H-E-B stands for??? I must be bored!!!
2010/04/18 04:51:03,Prolly gon hit up Pot Belly with Leek!!
2010/04/17 10:20:14,"Oh yea and HEB stands for ""Here Everything is Better?"""
2010/04/20 09:48:25,Just left the shop. Had to get fresh. Time to decide what Ima eat tonite.
2010/04/27 04:39:09,Back in Dallas. About to hit up Pei-Wei with Leek.
2010/05/03 05:15:31,On the plane headed to Phoenix!!!
2010/05/02 12:28:40,"Life has its up and downs, stay prayed up and everything will be fine."
2010/10/26 13:42:45,Gnite twitterworld
2010/10/27 01:43:25,#nowwatching  The Wood. Def a #Classic
2010/10/27 01:58:30,"""and you Greasy One... Get that tail light fixed"" lol"
2010/10/26 13:18:25,Pic of me and my niece Monet  http://plixi.com/p/52951364
2010/10/26 12:55:53,Glasses  http://plixi.com/p/52948647
2010/10/26 12:52:51,Got my first pair of glasses today. Been wearing contacts since my junior year of HS. I like the look though.
2010/10/29 12:35:40,Just got sum work done in the other sanctuary (the gym). Headed home to see the rest of this game.
2010/11/01 02:44:28,Thats true cuz. RT @Hboogie504: Cowboys sure do suck...
