2017/10/17 09:20:46,MY JOURNEY WAS NEVER EASY 💯 Thanking God for putting me in my position ‼️ https://t.co/rrPWXwA6T8 https://t.co/U9TEWboPMw
2017/10/26 07:22:55,😂😂😂😂 if this ain't true https://t.co/RO22e840h7
2017/11/03 03:51:44,Excited to have arrived in Boston with @cmcavoy44. Bruins got themselves a star! #ad #DeltaArrival @Delta https://t.co/lsPLV2WXPZ
2017/11/02 13:45:53,Dreamed of this 💯 https://t.co/p2zjwPIEzK
2017/12/03 11:28:29,2019 Vashon Guard - Mario McKinney Jr. (@Boog341) put on a show @ChiEliteClassic He finished with 33 points on 12-18 shooting and 7 rebs in the win.@ChiEliteClassic https://t.co/nfBun1nkYQ
2017/12/03 07:57:57,Posterized! https://t.co/buvb2oMQYe
2017/12/18 03:26:13,Blessed to see 36 years!!!! #BirthdayWoman
2017/12/21 05:22:52,Lol no chance! https://t.co/kduZuHgDa4
2017/12/20 10:29:01,WHAT. A. COMEBACK! Mike Lewis II in the clutch #Icewater https://t.co/Q3oFwzQwac
2017/12/20 11:13:45,WOW!!😳 What a Night!! So Blessed to be playing with this Team!! Wouldn't Trade them for anything💯 #22 https://t.co/nGyp8PTuP9
2017/12/25 05:24:56,"Let’s go!!! Celebrate Christmas with @NBA on @ESPN and then see The #GreatestShowman🎩, now playing in theaters. https://t.co/BfjNpEm3VP https://t.co/VbwFN42z67"
2017/12/26 12:02:34,"This is crazy!!! For the first time of many to come, I played against my brother @jaytatum0 !! I… https://t.co/bacwtb3HXM"
2018/01/02 12:15:27,#RollTide
2018/01/02 11:39:29,Squad. https://t.co/rwdhtEFRri
2018/01/15 20:57:23,"I took a huge step of faith and literally preached at church!! I give God all the glory for leading me sooo  far outside my comfort zone and for giving me a word that ministered to the congregation!! Be blessed everyone 🙌🏾🙏🏽 @jumpministries

https://t.co/hLwiIvglm9"
2018/01/30 12:45:44,Nephew 💯 https://t.co/1oIwMinZb1
2018/02/26 00:05:25,"Noticed a lady living in her car the past week and did what I could, don’t just walk past people if you can help do so 🙏🏾 #GodsPlan https://t.co/xXmzSM0eso"
2018/03/11 07:12:36,Good win today @CCPBasketball ! Yo @bgilmore314 I don’t want no excuses I need mines ASAP lol y’all might beat us one day😂😂!
2018/03/17 23:13:21,Good luck to my boys @CCPBasketball ! Get it done today!!
2018/03/30 11:49:14,Oh yeah!!!! They gonna laugh me out like that... like I wasn’t the POY and more.... check ball! All of you!! https://t.co/BVyrCug4tm
2018/03/31 02:21:43,Can’t wait to meet the Celtics fans today! I’ll be with @JBLaudio at the T-Mobile store on Washington St. from 4-5 PM #AD #JBLxNBA https://t.co/iRwAvSmQdU
2018/03/30 11:00:37,Happy birthday @HitmanHolla 🖐🏾
2018/04/14 22:39:16,Real OG @BaronDavis https://t.co/HoYZAAZfkM
2018/04/14 07:55:06,"@Gatorade @jaytatum0 It’s on. This year I’m earning my #Gstatus #GatoradePartner
u!!"
2018/05/19 04:14:03,"NBA exec: ""Just a matter of time” before Kansas City gets an NBA team (via @JarrettTSutton) https://t.co/UWVvGm4FDe https://t.co/UGEIn9BdJc"
2018/10/16 00:17:44,".@jaytatum0 will wear the NikeiD PG2 ""Coloring Book"" during NBA Opening Week and is inspired by his 10-month-old son nicknamed Deuce https://t.co/zewWFryh9H"
2018/10/18 00:19:20,Let’s put this to rest before all these teams started to form from the 90’s-2014 what is the best JFL Org in STL?
2018/10/24 20:01:55,"“I’m about to tell you some REAL shit. Things I haven’t told anybody.”

This is the story of Darius Miles.

https://t.co/mS1j9PTJGq"
2018/10/24 02:47:45,"The Lou-Made Leader. 

Sug Sutton developed a love for basketball in her hometown of St. Louis. Now she’s poised to lead the Longhorns to success. 

#OneMore https://t.co/j9FGpSAAfp"
2018/11/16 04:56:06,Still excited about being on the cover of #Playgrounds2 🙏 You can now grab a Nintendo Switch copy of #Playgrounds2 at your favorite retailer! https://t.co/aEijn39fxK
2018/11/24 03:13:47,"“Duke is never the underdog”

#FlashbackFriday to the 2014 ACC/Big Ten Challenge. 2018 version tips off Monday. 🔵😈

🎥 @JahlilOkafor https://t.co/dqX9RdpPMT"
2018/12/01 02:17:21,https://t.co/tS5WnPddze
2018/12/23 04:27:32,This experience changed my life &amp; I pray it changed these young men. Our future leaders of tomorrow. Watch tomorrow on @espn from 1 pm on to catch #BestShot https://t.co/FzQQaPzhE2
