2009/10/30 00:50:11,WE SEE   ONLY   TODAY     GOD  SEES   AHEAD  AND  IS ALREADY AT THE  HARVEST
2009/10/30 00:21:40,"RT @td_jakes: Don't give the devil respect, he loses the battle.. Be victorious, be happy worship.. He is below our feet"
2009/10/29 14:23:26,Remember: Satan offers nothing but tricks and deceit!
2009/10/30 00:16:33,"RT @td_jakes: When things get tough .. shout (Psalm 118:17 KJV) I shall not die, but live, and declare the works of the Lord."
2009/10/30 00:13:22,"Have an impact, Make a difference, Let today know you were here! - R.Marston"
2009/10/29 16:35:22,"""God grant me the serenity to accept the things I cannot change the courage to change the things I can and the wisdom to know the difference"
2009/10/30 00:21:21,RT @TRINArockstarr: Everybody needs to be rocking the G Shock!!!!!
2009/10/29 13:49:43,Tough loss on to the next one got phx next at phx
2009/11/06 02:08:46,"What you let in your heart shapes what you believe, expect and do"
2009/11/06 07:53:20,"RT @td_jakes: Romans12:12 Let your hope keep you joyful, be patient in your troubles, and pray at all times."
2009/11/06 03:22:23,"""The best way out is always to go through."""
2009/11/06 02:11:04,"Anyone begging for respect for their past, has a problem with their present, AND A BIGGER PROBLEM WITH THEIR FUTURE!"
2009/11/08 02:59:35,You may not see God but his spirit is found within your conscious..
2009/11/07 15:13:32,just realized my life has taken a 360 spiral downward lol dont wat i did but man not looking so good lol bak to the drawing board
2009/11/08 07:47:29,Drivin down to sacramento wats sum good places to eat in sac 4 dinner tonight?
2009/11/08 01:49:42,"‎​​Walk up straight. Live life without guilt, shame and fear"
2009/11/08 07:45:20,RT @RevRunWisdom: Wanna be in a lane ALL alone & stand out? Do the right thing continuously! U'll BE ASTONISHING!!!!
2009/11/07 15:16:08,RT @warriorsworld Warrior fans deserve a winning product &lt;tru story&gt;
2009/11/08 08:04:38,God has it all n control be encouraged the joy u have he didn't give it to u and he can't take it away -mama&papa watson
2009/11/08 10:58:11,My take on the rihanna interview: she's a liar lol and using it to boost her career and kickin chris brown as far as she can I think she
2009/11/08 10:07:30,Watching this rihanna interview ill tell u my thoughts on it n a min. Has ne1 seen it wats ur perception of the interview and the situation
2009/11/08 11:00:13,Him but will neva say she made the situation escalate to him hitting her. Granted it is neva right to hit a women reagrdless of wat she does
2009/11/09 02:24:36,There's wrong in right. But there's no right in wrong
2009/11/08 11:01:17,But I think her interview was staged and all her answers and emotions were rehearshed(sp?)
2009/11/08 12:16:53,RT @PrOBeBaNkSBoY: RT @hankjr10: Bout to go kick it wit my niggas in Dallas mbanks an @probebanksboy&lt;yall aint talkin bout nutn n dtown lol&gt;
2009/11/08 12:15:39,RT @jesiree: Incase you missed the Rihanna on Chris Brown interview... Part One - http://bit.ly/4BIINf Part Two - http://bit.ly/491SPh
2009/11/08 15:04:38,RT @RickeySmiley: Historic vote folks!!!!! THE HEALTH CARE BILL PASSED THE HOUSE!!!! Now on to the senate!! GO MR PRESIDENT!!! HUGE VICTORY!
2009/11/08 13:32:12,Just had a good dinner wit @StephenCurry30 and ronny at mccormick&schmicks bak to the hotel to get on skype wit sum friends see wat they up2
2009/11/11 01:04:15,"Creating a good life is like a wheel barrel, nothing happens unless you start pushing!"
2009/11/11 06:32:01,Just landed in indiana 1st game of the long road trip tomm. Not as cold as I thought it would be so its good I hate the cold weather
2009/11/13 04:16:53,Can't blieve they fired byron scott crazy world we live in? Wats everyones feelings on that need feed back asap lol
2009/11/13 00:33:05,You really don't need a reason to get up in the morning! You need to be the reason other people get up in the morning!...
2009/11/12 11:32:08,"RT @iHEARTnellie: RT @RonMo30: Who can name 3 nba teams that don't names don't end in s? &lt;Thunder,heat,magic&gt;"
2009/11/13 03:58:23,RT @BlackBoiPachino: Congrats to my big bruh C Mag turning 30 today! &lt;Old yeller lol&gt;
2009/11/13 04:18:13,Going2 walk around enjoy this beautiful muggy rainy new york weather. Maybe go up to harlem and crooklyn brooklyn to shop or window shop lol
